subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
613,1,32,5,22,5,50,5,26,5,0.52,0.19,0.16,0.33,0.33,0.41,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.85,1.00,3.00,1.22,0.12,0.86,0.19,0.08,0.27
911,1,32,5,17,5,50,8,25,8,0.50,0.32,0.16,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.68,0.50,0.50,0.50,0.04,0.67,0.24,0.04,0.28
872,1,36,8,21,8,50,10,24,10,0.48,0.42,0.22,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.88,1.00,1.00,0.71,0.04,0.88,0.17,0.08,0.25
808,1,32,5,22,5,50,5,26,5,0.52,0.19,0.16,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.85,1.00,2.00,1.00,0.08,0.73,0.23,0.12,0.35
875,1,33,5,24,5,50,6,29,6,0.58,0.21,0.15,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.83,1.00,5.00,1.58,0.17,0.69,0.21,0.07,0.28
827,1,36,5,20,5,50,6,25,6,0.50,0.24,0.14,0.40,0.80,0.63,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.80,0.80,3.20,1.26,0.16,0.70,0.24,0.12,0.36
725,1,33,7,20,7,50,8,24,8,0.48,0.33,0.21,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.83,1.00,1.00,0.71,0.04,0.75,0.21,0.08,0.29
507,1,36,10,25,10,50,10,28,10,0.56,0.36,0.28,0.20,0.20,0.32,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.89,1.00,5.00,1.58,0.18,0.79,0.29,0.04,0.32
614,1,31,4,19,4,50,4,25,4,0.50,0.16,0.13,0.33,0.33,0.41,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.76,0.67,1.33,0.82,0.08,0.71,0.24,0.04,0.28
512,1,37,6,23,6,50,6,27,6,0.54,0.22,0.16,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.85,1.00,2.00,1.00,0.07,0.75,0.26,0.07,0.33
837,1,34,9,24,9,50,11,30,11,0.60,0.37,0.26,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.80,1.00,3.00,1.22,0.10,0.69,0.27,0.07,0.33
696,1,30,6,19,6,50,10,28,10,0.56,0.36,0.20,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.68,1.00,3.00,1.22,0.11,0.58,0.14,0.07,0.21
