"SubjectCode"	"Gender"	"Track"	"Nationality"	"Group"	"DropOut"	"DropOutBinary"	"SchoolMean"	"SchoolDutch"	"SchoolEnglish"	"CoursesOutsideProgramme"	"Exemption"	"PassedBSA"	"EC_Obtained"	"Weighted_Grade"	"EC_Taken"	"Mean_Grade"	"LD"	"LS"	"LV"	"Course1_Grade"	"Course2_Grade"	"Course3_Grade"	"Course4_Grade"	"Course5_Grade"	"Course6_Grade"	"Course7_Grade"	"Course8_Grade"	"Course9_Grade"	"Course10_Grade"	"Course11_Grade"	"Course12_Grade"	"Course13_Grade"	"Course1_EC_Worth"	"Course2_EC_Worth"	"Course3_EC_Worth"	"Course4_EC_Worth"	"Course5_EC_Worth"	"Course6_EC_Worth"	"Course7_EC_Worth"	"Course8_EC_Worth"	"Course9_EC_Worth"	"Course10_EC_Worth"	"Course11_EC_Worth"	"Course12_EC_Worth"	"Course13_EC_Worth"	"Course1_EC_Obtained"	"Course2_EC_Obtained"	"Course3_EC_Obtained"	"Course4_EC_Obtained"	"Course5_EC_Obtained"	"Course6_EC_Obtained"	"Course7_EC_Obtained"	"Course8_EC_Obtained"	"Course9_EC_Obtained"	"Course10_EC_Obtained"	"Course11_EC_Obtained"	"Course12_EC_Obtained"	"Course13_EC_Obtained"	"Course1_Weighted"	"Course2_Weighted"	"Course3_Weighted"	"Course4_Weighted"	"Course5_Weighted"	"Course6_Weighted"	"Course7_Weighted"	"Course8_Weighted"	"Course9_Weighted"	"Course10_Weighted"	"Course11_Weighted"	"Course12_Weighted"	"Course13_Weighted"	"Course1_Passed"	"Course2_Passed"	"Course3_Passed"	"Course4_Passed"	"Course5_Passed"	"Course6_Passed"	"Course7_Passed"	"Course8_Passed"	"Course9_Passed"	"Course10_Passed"	"Course11_Passed"	"Course12_Passed"	"Course13_Passed"
547	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	22.5	9	2.5	NA	NA	NA	2.5	NA	NA	NA	NA	NA	2.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
548	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	459.5	60	7.65833333333333	0.466666666666667	0.146666666666667	16.93	7	9.5	5	8	10	8	8.5	8.5	7	7	6	8.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	35	47.5	30	24	30	24	34	51	42	7	36	51	48	1	1	0	1	1	1	1	1	1	1	1	1	1
549	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	1	"No"	33	309.5	51	6.06862745098039	NA	NA	NA	6	6	5	4.5	5	NA	7	NA	7.5	7	5	6.5	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	0	0	0	4	0	6	1	0	6	6	30	30	30	13.5	15	0	28	0	45	7	30	39	42	1	1	0	0	0	0	1	0	1	1	0	1	1
550	"V"	"English"	"Dutch"	"Dutch in English track"	"DuringYear1"	1	7.18	7	7	0	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	433.5	60	7.225	NA	NA	NA	6.5	7.5	8	6	8	7.5	8.5	8	7.5	7	6	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	37.5	48	18	24	22.5	34	48	45	7	36	36	45	1	1	1	1	1	1	1	1	1	1	1	1	1
552	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	59	418	59	7.08474576271186	0.506666666666667	0.126666666666667	17.1033333333333	8	7.5	7.5	6	7	7.5	7.5	6.5	7	NA	6	7.5	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	0	6	6	6	40	37.5	45	18	21	22.5	30	39	42	0	36	45	42	1	1	1	1	1	1	1	1	1	0	1	1	1
554	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.75	6	7	0	0	"Yes"	60	402	60	6.7	NA	NA	NA	7.5	6	7	7	6.5	7	6.5	7	7	7	6	6	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	30	42	21	19.5	21	26	42	42	7	36	36	42	1	1	1	1	1	1	1	1	1	1	1	1	1
555	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	473	60	7.88333333333333	NA	NA	NA	7	7.5	9	7.5	9.5	6.5	8	7.5	8	7	8	7.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	37.5	54	22.5	28.5	19.5	32	45	48	7	48	45	51	1	1	1	1	1	1	1	1	1	1	1	1	1
556	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	39	348	60	5.8	0.486666666666667	0.143333333333333	17.0666666666667	6	6.5	7	4	6	7.5	7	5	4	7	3.5	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	4	0	0	1	0	6	6	30	32.5	42	12	18	22.5	28	30	24	7	21	36	45	1	1	1	0	1	1	1	0	0	1	0	1	1
557	"M"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	36	10	3.6	NA	NA	NA	NA	NA	4	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	60	434	60	7.23333333333333	0.47	0.123333333333333	17.6333333333333	7	9	7	7	7.5	6.5	8	7	6.5	7	7	7	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	45	42	21	22.5	19.5	32	42	39	7	42	42	45	1	1	1	1	1	1	1	1	1	1	1	1	1
559	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	469.5	60	7.825	0.486666666666667	0.126666666666667	17.9166666666667	7	9	8.5	6	6	7.5	7.5	8	8.5	7	7	8.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	45	51	18	18	22.5	30	48	51	7	42	51	51	1	1	1	1	1	1	1	1	1	1	1	1	1
561	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.67	6	7	0	0	"No"	24	302	57	5.29824561403509	NA	NA	NA	6	2.5	5	3	4.5	NA	5	7.5	7	7	4.5	4.5	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	0	0	0	0	0	6	6	1	0	0	6	30	12.5	30	9	13.5	0	20	45	42	7	27	27	39	1	0	0	0	0	0	0	1	1	1	0	0	1
562	"M"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	8	98.5	22	4.47727272727273	NA	NA	NA	1.5	6.5	4	7.5	4	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	5	0	3	0	0	0	0	0	0	0	0	0	7.5	32.5	24	22.5	12	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
563	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	384.5	60	6.40833333333333	0.493333333333333	0.106666666666667	16.25	6	6.5	7	6	6.5	6.5	7.5	7	4	7	6	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	0	1	6	6	6	30	32.5	42	18	19.5	19.5	30	42	24	7	36	36	48	1	1	1	1	1	1	1	1	0	1	1	1	1
564	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	439	60	7.31666666666667	NA	NA	NA	6	8	9	6.5	7	6.5	8	7.5	8	7	6	6	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	40	54	19.5	21	19.5	32	45	48	7	36	36	51	1	1	1	1	1	1	1	1	1	1	1	1	1
565	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	403.5	60	6.725	NA	NA	NA	6	6.5	7	6	6	7	7	7	6.5	7	7	6.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	32.5	42	18	18	21	28	42	39	7	42	39	45	1	1	1	1	1	1	1	1	1	1	1	1	1
566	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	42	383.5	60	6.39166666666667	0.503333333333333	0.08	17.6666666666667	6.5	6.5	5	6	6.5	8	8.5	7	7.5	7	5	4.5	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	0	0	6	32.5	32.5	30	18	19.5	24	34	42	45	7	30	27	42	1	1	0	1	1	1	1	1	1	1	0	0	1
567	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	424.5	60	7.075	NA	NA	NA	7.5	8	8	6	7.5	6.5	7	7	7.5	7	7	6	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	40	48	18	22.5	19.5	28	42	45	7	42	36	39	1	1	1	1	1	1	1	1	1	1	1	1	1
569	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	81	22	3.68181818181818	NA	NA	NA	5	2.5	4	3.5	3	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	25	12.5	24	10.5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	426	60	7.1	NA	NA	NA	7.5	7	7	6	7.5	8	6	7	7.5	7	6	7	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	35	42	18	22.5	24	24	42	45	7	36	42	51	1	1	1	1	1	1	1	1	1	1	1	1	1
572	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	7.45	7	8	0	0	"Yes"	60	486.5	60	8.10833333333333	0.49	0.106666666666667	17.5533333333333	6.5	8.5	9.5	7	9.5	8	8.5	8.5	8	7	6	9	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	42.5	57	21	28.5	24	34	51	48	7	36	54	51	1	1	1	1	1	1	1	1	1	1	1	1	1
573	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.25	6	7	0	0	"Yes"	60	425.5	60	7.09166666666667	0.49	0.0966666666666667	17.3266666666667	6	8	7.5	6	9	7.5	6.5	7	7.5	7	7.5	7	6	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	40	45	18	27	22.5	26	42	45	7	45	42	36	1	1	1	1	1	1	1	1	1	1	1	1	1
574	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	30	347.5	60	5.79166666666667	NA	NA	NA	7	6	7.5	5	7.5	5	7	5	4	7	4.5	4	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	0	4	0	0	1	0	0	6	35	30	45	15	22.5	15	28	30	24	7	27	24	45	1	1	1	0	1	0	1	0	0	1	0	0	1
575	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	54	392.5	60	6.54166666666667	0.453333333333333	0.15	16.13	7.5	7	4	6.5	6	8.5	7	6.5	6	7	6.5	6.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	37.5	35	24	19.5	18	25.5	28	39	36	7	39	39	45	1	1	0	1	1	1	1	1	1	1	1	1	1
576	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	7.17	7	6	0	0	"Yes"	54	386.5	60	6.44166666666667	0.516666666666667	0.116666666666667	17.12	6.5	6	5	8	7	6	6.5	7	7	7	6	6.5	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	32.5	30	30	24	21	18	26	42	42	7	36	39	39	1	1	0	1	1	1	1	1	1	1	1	1	1
577	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	57	445	60	7.41666666666667	0.496666666666667	0.13	17.4833333333333	7.5	8	8	6.5	7	5	8	7	7	7	7	8	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	0	4	6	6	1	6	6	6	37.5	40	48	19.5	21	15	32	42	42	7	42	48	51	1	1	1	1	1	0	1	1	1	1	1	1	1
578	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	488	60	8.13333333333333	NA	NA	NA	7.5	9	8	6	8	7.5	8.5	9	8.5	7	7.5	8.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	45	48	18	24	22.5	34	54	51	7	45	51	51	1	1	1	1	1	1	1	1	1	1	1	1	1
579	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
581	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.83	6	7	0	0	"Yes"	60	461.5	60	7.69166666666667	0.52	0.13	17.66	7.5	8	7.5	7.5	8	7.5	9.5	8.5	7.5	7	6	8	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	40	45	22.5	24	22.5	38	51	45	7	36	48	45	1	1	1	1	1	1	1	1	1	1	1	1	1
582	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	52	392	60	6.53333333333333	0.523333333333333	0.153333333333333	15.85	5	6	7	4	7.5	6.5	6	8	7.5	7	6.5	6.5	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	0	5	6	0	3	3	4	6	6	1	6	6	6	25	30	42	12	22.5	19.5	24	48	45	7	39	39	39	0	1	1	0	1	1	1	1	1	1	1	1	1
583	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	430.5	60	7.175	NA	NA	NA	7.5	7	8	6	8	7	9	7.5	7	7	7	5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	0	6	37.5	35	48	18	24	21	36	45	42	7	42	30	45	1	1	1	1	1	1	1	1	1	1	1	0	1
584	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	24	6	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	513.5	60	8.55833333333333	NA	NA	NA	9	9.5	8.5	7.5	7.5	7	9	8	8.5	7	9	8.5	9.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	45	47.5	51	22.5	22.5	21	36	48	51	7	54	51	57	1	1	1	1	1	1	1	1	1	1	1	1	1
586	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	451.5	60	7.525	0.54	0.166666666666667	17.0266666666667	7	7.5	8	7	8	7	7.5	8.5	7.5	7	6.5	7.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	37.5	48	21	24	21	30	51	45	7	39	45	48	1	1	1	1	1	1	1	1	1	1	1	1	1
587	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	421.5	60	7.025	0.46	0.15	17	7	6.5	8	6	7	7	6.5	7.5	8	7	6	6.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	32.5	48	18	21	21	26	45	48	7	36	39	45	1	1	1	1	1	1	1	1	1	1	1	1	1
588	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	42	367	60	6.11666666666667	NA	NA	NA	7	6	4	6	7	6	7	8	7	7	3	5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	0	0	6	35	30	24	18	21	18	28	48	42	7	18	30	48	1	1	0	1	1	1	1	1	1	1	0	0	1
589	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	446.5	60	7.44166666666667	0.466666666666667	0.0766666666666667	16.8333333333333	6.5	7.5	7.5	6.5	8	7	8	8.5	8	7	7	6.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	37.5	45	19.5	24	21	32	51	48	7	42	39	48	1	1	1	1	1	1	1	1	1	1	1	1	1
590	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	407.5	60	6.79166666666667	0.546666666666667	0.13	18.13	6.5	7	7	6.5	8.5	7	6	8.5	4	7	7	6.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	0	1	6	6	6	32.5	35	42	19.5	25.5	21	24	51	24	7	42	39	45	1	1	1	1	1	1	1	1	0	1	1	1	1
591	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	456	60	7.6	0.506666666666667	0.14	18.0333333333333	8	8	8	6	8.5	8.5	7.5	8	7.5	7	7	6	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	40	48	18	25.5	25.5	30	48	45	7	42	36	51	1	1	1	1	1	1	1	1	1	1	1	1	1
592	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	48	392.5	60	6.54166666666667	NA	NA	NA	6	7.5	5	7	7.5	7.5	7.5	7	6.5	7	4.5	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	0	6	6	30	37.5	30	21	22.5	22.5	30	42	39	7	27	36	48	1	1	0	1	1	1	1	1	1	1	0	1	1
593	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	51	404	60	6.73333333333333	0.496666666666667	0.12	16.99	6.5	7.5	7	6	10	4	7.5	8	4	7	6	6.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	0	4	6	0	1	6	6	6	32.5	37.5	42	18	30	12	30	48	24	7	36	39	48	1	1	1	1	1	0	1	1	0	1	1	1	1
594	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	478	60	7.96666666666667	0.473333333333333	0.11	17.4333333333333	8	8	7.5	7.5	9.5	7	8.5	9.5	7.5	7	7.5	7	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	40	45	22.5	28.5	21	34	57	45	7	45	42	51	1	1	1	1	1	1	1	1	1	1	1	1	1
596	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	464.5	60	7.74166666666667	0.503333333333333	0.13	17.89	7.5	8.5	7	7	10	7.5	7	8.5	7	7	7.5	7.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	42.5	42	21	30	22.5	28	51	42	7	45	45	51	1	1	1	1	1	1	1	1	1	1	1	1	1
597	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	17	151	26	5.80769230769231	NA	NA	NA	7	6	4	7	5	NA	6.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	0	0	4	0	0	0	0	0	0	35	30	24	21	15	0	26	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0
598	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	9	91.5	15	6.1	NA	NA	NA	7.5	NA	4	NA	NA	NA	7.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	0	0	0	0	4	0	0	0	0	0	0	37.5	0	24	0	0	0	30	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
600	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"No"	24	291.5	60	4.85833333333333	NA	NA	NA	5	6	6	3.5	6.5	7.5	3	3	4	7	4.5	4	6	5	5	6	3	3	3	4	6	6	1	6	6	6	0	5	6	0	3	3	0	0	0	1	0	0	6	25	30	36	10.5	19.5	22.5	12	18	24	7	27	24	36	0	1	1	0	1	1	0	0	0	1	0	0	1
601	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	451.5	60	7.525	NA	NA	NA	7.5	6.5	7.5	6	8	7.5	7	8.5	7.5	7	6.5	9	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	32.5	45	18	24	22.5	28	51	45	7	39	54	48	1	1	1	1	1	1	1	1	1	1	1	1	1
602	"M"	"English"	"Dutch"	"Dutch in English track"	"No"	0	7	7	9	0	0	"Yes"	54	411.5	60	6.85833333333333	NA	NA	NA	8	8	5	6.5	6	8	6.5	7	7	7	6	6.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	40	40	30	19.5	18	24	26	42	42	7	36	39	48	1	1	0	1	1	1	1	1	1	1	1	1	1
603	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	39	337	60	5.61666666666667	NA	NA	NA	4.5	6.5	7	4.5	6.5	5	3.5	6.5	4	7	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	0	5	6	0	3	0	0	6	0	1	6	6	6	22.5	32.5	42	13.5	19.5	15	14	39	24	7	36	36	36	0	1	1	0	1	0	0	1	0	1	1	1	1
604	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	83.5	23	3.6304347826087	NA	NA	NA	4	4	4	NA	2.5	NA	3	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	24	0	7.5	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	470.5	60	7.84166666666667	0.486666666666667	0.133333333333333	16.9166666666667	8	9	7.5	8.5	9	8	8	8	7.5	7	7	6.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	45	45	25.5	27	24	32	48	45	7	42	39	51	1	1	1	1	1	1	1	1	1	1	1	1	1
606	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	54	396	60	6.6	0.513333333333333	0.133333333333333	17.6033333333333	8.5	6	7	6	6.5	7	6	7.5	6.5	7	5	6	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	0	6	6	42.5	30	42	18	19.5	21	24	45	39	7	30	36	42	1	1	1	1	1	1	1	1	1	1	0	1	1
607	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	442	60	7.36666666666667	NA	NA	NA	6.5	8.5	7	7	7	7	6	9	7.5	7	7	6.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	42.5	42	21	21	21	24	54	45	7	42	39	51	1	1	1	1	1	1	1	1	1	1	1	1	1
608	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.64	6	8	0	0	"Yes"	51	402	60	6.7	NA	NA	NA	8	7.5	6.5	4	6	7.5	7	8	6.5	7	4.5	7	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	4	6	6	1	0	6	6	40	37.5	39	12	18	22.5	28	48	39	7	27	42	42	1	1	1	0	1	1	1	1	1	1	0	1	1
609	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	52	411.5	60	6.85833333333333	0.483333333333333	0.116666666666667	17.17	7	4.5	7.5	5	6.5	6.5	8	8.5	7.5	7	6	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	6	0	3	3	4	6	6	1	6	6	6	35	22.5	45	15	19.5	19.5	32	51	45	7	36	36	48	1	0	1	0	1	1	1	1	1	1	1	1	1
610	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	495.5	60	8.25833333333333	0.48	0.126666666666667	17.3133333333333	8.5	9	8	8	10	7	9.5	9	7	7	7	8	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	42.5	45	48	24	30	21	38	54	42	7	42	48	54	1	1	1	1	1	1	1	1	1	1	1	1	1
611	"M"	"English"	"Dutch"	"Dutch in English track"	"No"	0	7.5	7	9	0	0	"Yes"	60	516	60	8.6	0.536666666666667	0.163333333333333	17.9233333333333	8.5	9	8.5	8	10	8.5	9	9	7.5	7	8.5	9	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	42.5	45	51	24	30	25.5	36	54	45	7	51	54	51	1	1	1	1	1	1	1	1	1	1	1	1	1
